id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized,emissions
flow2.5,170.0,98338697#0_0,5.1,0.0,0.0,255.0,758926622_0,154.47,12.63,85.0,985.82,0.0,0,0.0,12.05,0,tripinfo_flow2.5 emissions_flow2.5,car,0.94,,
flow2.5.1,173.0,98338697#0_0,5.1,0.0,3.0,259.0,758926622_0,154.47,13.45,86.0,985.82,0.0,0,0.0,13.2,0,tripinfo_flow2.5.1 emissions_flow2.5.1,car,0.86,,
flow2.5.2,176.0,98338697#0_0,5.1,0.0,6.0,263.0,758926622_0,154.47,12.97,87.0,985.82,0.0,0,0.0,13.58,0,tripinfo_flow2.5.2 emissions_flow2.5.2,car,1.09,,
flow3.0,187.0,-758926622_0,5.1,0.0,0.0,263.0,1200615233_0,80.97,12.72,76.0,669.44,0.0,0,0.0,9.95,0,tripinfo_flow3.0 emissions_flow3.0,car,0.93,,
flow2.5.3,179.0,98338697#0_0,5.1,0.0,9.0,266.0,758926622_0,154.47,12.98,87.0,985.82,0.0,0,0.0,13.69,0,tripinfo_flow2.5.3 emissions_flow2.5.3,car,1.03,,
flow2.5.4,182.0,98338697#0_0,5.1,0.0,12.0,269.0,758926622_0,154.47,12.89,87.0,985.82,0.0,0,0.0,14.29,0,tripinfo_flow2.5.4 emissions_flow2.5.4,car,1.05,,
flow3.0.1,190.0,-758926622_0,5.1,0.0,3.0,270.0,1200615233_0,80.97,11.1,80.0,669.44,0.0,0,0.0,9.97,0,tripinfo_flow3.0.1 emissions_flow3.0.1,car,0.88,,
flow2.5.5,185.0,98338697#0_0,5.1,0.0,15.0,272.0,758926622_0,154.47,12.96,87.0,985.82,0.0,0,0.0,14.09,0,tripinfo_flow2.5.5 emissions_flow2.5.5,car,1.12,,
flow3.0.2,193.0,-758926622_0,5.1,0.0,6.0,273.0,1200615233_0,80.97,12.28,80.0,669.44,0.0,0,0.0,14.27,0,tripinfo_flow3.0.2 emissions_flow3.0.2,car,0.94,,
flow2.5.6,188.0,98338697#0_0,5.1,0.0,18.0,276.0,758926622_0,154.47,13.79,88.0,985.82,0.0,0,0.0,15.07,0,tripinfo_flow2.5.6 emissions_flow2.5.6,car,0.99,,
flow3.0.3,195.0,-758926622_0,5.1,0.0,8.0,278.0,1200615233_0,80.97,12.0,83.0,669.44,0.0,0,0.0,17.07,0,tripinfo_flow3.0.3 emissions_flow3.0.3,car,0.94,,
flow3.0.4,199.0,-758926622_0,5.1,0.0,12.0,282.0,1200615233_0,80.97,13.37,83.0,669.44,0.0,0,0.0,25.46,0,tripinfo_flow3.0.4 emissions_flow3.0.4,car,1.16,,
flow3.0.5,202.0,-758926622_0,5.1,0.0,15.0,288.0,1200615233_0,80.97,13.35,86.0,669.44,1.0,1,0.0,23.95,0,tripinfo_flow3.0.5 emissions_flow3.0.5,car,1.02,,
flow3.0.6,205.0,-758926622_0,5.1,0.0,18.0,293.0,1200615233_0,80.97,13.01,88.0,669.44,1.0,1,0.0,25.55,0,tripinfo_flow3.0.6 emissions_flow3.0.6,car,1.01,,
flow5.6,259.0,67209282#0_0,5.1,0.0,0.0,383.0,-67504621_0,163.75,7.85,124.0,732.17,22.0,1,0.0,34.63,0,tripinfo_flow5.6 emissions_flow5.6,car_slow,0.97,,
flow5.6.1,263.0,67209282#0_0,5.1,0.0,4.0,385.0,-67504621_0,163.75,8.2,122.0,732.17,19.0,1,0.0,33.21,0,tripinfo_flow5.6.1 emissions_flow5.6.1,car_slow,1.18,,
flow5.6.2,267.0,67209282#0_0,5.1,0.0,8.0,388.0,-67504621_0,163.75,7.64,121.0,732.17,17.0,1,0.0,31.74,0,tripinfo_flow5.6.2 emissions_flow5.6.2,car_slow,1.1,,
flow5.6.3,270.0,67209282#0_0,5.1,0.0,11.0,391.0,-67504621_0,163.75,8.25,121.0,732.17,16.0,1,0.0,31.43,0,tripinfo_flow5.6.3 emissions_flow5.6.3,car_slow,0.9,,
flow5.6.4,274.0,67209282#0_0,5.1,0.0,15.0,394.0,-67504621_0,163.75,7.8,120.0,732.17,13.0,1,0.0,30.62,0,tripinfo_flow5.6.4 emissions_flow5.6.4,car_slow,1.03,,
flow5.6.5,278.0,67209282#0_0,5.1,0.0,19.0,396.0,-67504621_0,163.75,7.69,118.0,732.17,12.0,1,0.0,29.13,0,tripinfo_flow5.6.5 emissions_flow5.6.5,car_slow,0.96,,
flow5.6.6,282.0,67209282#0_0,5.1,0.0,23.0,399.0,-67504621_0,163.75,7.66,117.0,732.17,10.0,1,0.0,28.12,0,tripinfo_flow5.6.6 emissions_flow5.6.6,car_slow,1.09,,
flow2.0_bicycle,314.0,758926614#0_0,5.1,0.0,0.67,409.0,758926626_0,143.98,8.22,95.0,880.34,2.0,1,0.0,18.58,0,tripinfo_flow2.0_bicycle emissions_flow2.0_bicycle,car_fast,1.04,,
flow2.0_bicycle.1,316.0,758926614#0_0,5.1,0.0,2.67,412.0,758926626_0,143.98,8.26,96.0,880.34,0.0,0,0.0,19.94,0,tripinfo_flow2.0_bicycle.1 emissions_flow2.0_bicycle.1,car_fast,1.04,,
flow2.0_bicycle.2,319.0,758926614#0_0,5.1,0.0,5.67,414.0,758926626_0,143.98,8.44,95.0,880.34,1.0,1,0.0,22.06,0,tripinfo_flow2.0_bicycle.2 emissions_flow2.0_bicycle.2,car_fast,1.09,,
flow4.1_bicycle,149.0,-758926622_0,5.1,0.0,0.04,419.0,132346057#5_0,344.19,6.94,270.0,1923.34,41.0,3,0.0,87.02,0,tripinfo_flow4.1_bicycle emissions_flow4.1_bicycle,car,0.94,,
flow4.1_bicycle.1,152.0,-758926622_0,5.1,0.0,3.04,421.0,132346057#5_0,344.19,7.95,269.0,1923.34,36.0,3,0.0,96.7,0,tripinfo_flow4.1_bicycle.1 emissions_flow4.1_bicycle.1,car,1.01,,
flow4.1_bicycle.2,155.0,-758926622_0,5.1,0.0,6.04,423.0,132346057#5_0,344.19,8.63,268.0,1923.34,35.0,2,0.0,101.18,0,tripinfo_flow4.1_bicycle.2 emissions_flow4.1_bicycle.2,car,1.08,,
flow2.0_bicycle.3,322.0,758926614#0_0,5.1,0.0,8.67,423.0,758926626_0,143.98,7.16,101.0,880.34,4.0,1,0.0,22.06,0,tripinfo_flow2.0_bicycle.3 emissions_flow2.0_bicycle.3,car_fast,1.0,,
flow4.1_bicycle.3,158.0,-758926622_0,5.1,0.0,9.04,425.0,132346057#5_0,344.19,8.05,267.0,1923.34,34.0,2,0.0,97.09,0,tripinfo_flow4.1_bicycle.3 emissions_flow4.1_bicycle.3,car,1.03,,
flow4.1_bicycle.4,161.0,-758926622_0,5.1,0.0,12.04,441.0,132346057#5_0,344.19,6.31,280.0,1923.34,23.0,3,0.0,77.66,0,tripinfo_flow4.1_bicycle.4 emissions_flow4.1_bicycle.4,car,0.83,,
flow4.1_bicycle.5,164.0,-758926622_0,5.1,0.0,15.04,443.0,132346057#5_0,344.19,8.52,279.0,1923.34,20.0,3,0.0,110.58,0,tripinfo_flow4.1_bicycle.5 emissions_flow4.1_bicycle.5,car,1.05,,
flow4.1_bicycle.6,167.0,-758926622_0,5.1,0.0,18.04,446.0,132346057#5_0,344.19,6.74,279.0,1923.34,14.0,2,0.0,87.18,0,tripinfo_flow4.1_bicycle.6 emissions_flow4.1_bicycle.6,car,0.89,,
flow5.4,387.0,67209282#0_0,5.1,0.0,0.0,455.0,-67504621_0,163.75,11.86,68.0,732.17,0.0,0,0.0,11.7,0,tripinfo_flow5.4 emissions_flow5.4,car,0.94,,
flow2.0_bicycle.4,324.0,758926614#0_0,5.1,0.0,10.67,459.0,758926626_0,143.98,6.25,135.0,880.34,23.0,2,0.0,49.28,0,tripinfo_flow2.0_bicycle.4 emissions_flow2.0_bicycle.4,car_fast,0.9,,
flow5.4.1,390.0,67209282#0_0,5.1,0.0,3.0,461.0,-67504621_0,163.75,11.61,71.0,732.17,0.0,0,0.0,11.5,0,tripinfo_flow5.4.1 emissions_flow5.4.1,car,0.88,,
flow2.0_bicycle.5,327.0,758926614#0_0,5.1,0.0,13.67,463.0,758926626_0,143.98,6.12,136.0,880.34,20.0,1,0.0,47.73,0,tripinfo_flow2.0_bicycle.5 emissions_flow2.0_bicycle.5,car_fast,0.88,,
flow5.4.2,393.0,67209282#0_0,5.1,0.0,6.0,463.0,-67504621_0,163.75,11.58,70.0,732.17,0.0,0,0.0,12.02,0,tripinfo_flow5.4.2 emissions_flow5.4.2,car,0.91,,
flow2.0_bicycle.6,330.0,758926614#0_0,5.1,0.0,16.67,466.0,758926626_0,143.98,6.0,136.0,880.34,20.0,1,0.0,44.66,0,tripinfo_flow2.0_bicycle.6 emissions_flow2.0_bicycle.6,car_fast,0.85,,
flow5.4.3,395.0,67209282#0_0,5.1,0.0,8.0,466.0,-67504621_0,163.75,12.54,71.0,732.17,0.0,0,0.0,13.77,0,tripinfo_flow5.4.3 emissions_flow5.4.3,car,0.91,,
flow5.4.4,399.0,67209282#0_0,5.1,0.0,12.0,468.0,-67504621_0,163.75,13.2,69.0,732.17,0.0,0,0.0,14.38,0,tripinfo_flow5.4.4 emissions_flow5.4.4,car,1.04,,
flow5.4.5,402.0,67209282#0_0,5.1,0.0,15.0,471.0,-67504621_0,163.75,13.79,69.0,732.17,0.0,0,0.0,13.92,0,tripinfo_flow5.4.5 emissions_flow5.4.5,car,1.02,,
flow5.4.6,405.0,67209282#0_0,5.1,0.0,18.0,474.0,-67504621_0,163.75,13.13,69.0,732.17,0.0,0,0.0,14.12,0,tripinfo_flow5.4.6 emissions_flow5.4.6,car,1.02,,
flow4.0,208.0,-758926622_0,5.1,0.0,10.0,488.0,132346057#5_0,344.19,8.12,280.0,1923.34,19.0,1,0.0,45.26,0,tripinfo_flow4.0 emissions_flow4.0,car_slow,0.97,,
flow4.0.1,212.0,-758926622_0,5.1,0.0,14.0,523.0,132346057#5_0,344.19,7.12,311.0,1923.34,34.0,3,0.0,67.41,0,tripinfo_flow4.0.1 emissions_flow4.0.1,car_slow,0.89,,
flow4.0.2,216.0,-758926622_0,5.1,0.0,18.0,533.0,132346057#5_0,344.19,6.47,317.0,1923.34,26.0,3,0.0,65.71,0,tripinfo_flow4.0.2 emissions_flow4.0.2,car_slow,0.83,,
flow4.0.3,220.0,-758926622_0,5.1,0.0,22.0,535.0,132346057#5_0,344.19,6.63,315.0,1923.34,18.0,2,0.0,69.59,0,tripinfo_flow4.0.3 emissions_flow4.0.3,car_slow,0.87,,
flow4.0.4,223.0,-758926622_0,5.1,0.0,25.0,537.0,132346057#5_0,344.19,7.22,314.0,1923.34,19.0,2,0.0,73.11,0,tripinfo_flow4.0.4 emissions_flow4.0.4,car_slow,0.92,,
flow5.0_bus,422.0,67209282#0_0,5.1,0.0,0.48,539.0,-67504621_0,163.75,12.67,117.0,732.17,44.0,1,0.0,61.41,0,tripinfo_flow5.0_bus emissions_flow5.0_bus,car,0.98,,
flow5.0_bus.1,425.0,67209282#0_0,5.1,0.0,3.48,541.0,-67504621_0,163.75,13.65,116.0,732.17,43.0,1,0.0,61.28,0,tripinfo_flow5.0_bus.1 emissions_flow5.0_bus.1,car,1.0,,
flow5.0_bus.2,428.0,67209282#0_0,5.1,0.0,6.48,545.0,-67504621_0,163.75,13.11,117.0,732.17,42.0,1,0.0,62.39,0,tripinfo_flow5.0_bus.2 emissions_flow5.0_bus.2,car,1.04,,
flow5.0_bus.3,431.0,67209282#0_0,5.1,0.0,9.48,548.0,-67504621_0,163.75,12.63,117.0,732.17,42.0,1,0.0,61.64,0,tripinfo_flow5.0_bus.3 emissions_flow5.0_bus.3,car,1.01,,
flow5.0_bus.4,434.0,67209282#0_0,5.1,0.0,12.48,551.0,-67504621_0,163.75,12.9,117.0,732.17,41.0,1,0.0,61.95,0,tripinfo_flow5.0_bus.4 emissions_flow5.0_bus.4,car,1.02,,
flow5.0_bus.5,436.0,67209282#0_0,5.1,0.0,14.48,553.0,-67504621_0,163.75,12.92,117.0,732.17,41.0,1,0.0,62.43,0,tripinfo_flow5.0_bus.5 emissions_flow5.0_bus.5,car,1.02,,
flow1.0_bicycle,392.0,-355037966#4_0,5.1,0.0,0.54,557.0,758926622_0,154.47,13.89,165.0,1332.87,10.0,3,0.0,51.42,0,tripinfo_flow1.0_bicycle emissions_flow1.0_bicycle,car,0.97,,
flow5.0_bus.6,440.0,67209282#0_0,5.1,0.0,18.48,559.0,-67504621_0,163.75,11.81,119.0,732.17,38.0,1,0.0,59.76,0,tripinfo_flow5.0_bus.6 emissions_flow5.0_bus.6,car,0.89,,
flow5.1,443.0,67209282#0_0,5.1,0.0,0.0,563.0,-67504621_0,163.75,10.86,120.0,732.17,37.0,1,0.0,59.03,0,tripinfo_flow5.1 emissions_flow5.1,car,0.83,,
flow5.1.1,446.0,67209282#0_0,5.1,0.0,3.0,565.0,-67504621_0,163.75,12.56,119.0,732.17,36.0,1,0.0,60.86,0,tripinfo_flow5.1.1 emissions_flow5.1.1,car,0.92,,
flow5.1.2,449.0,67209282#0_0,5.1,0.0,6.0,567.0,-67504621_0,163.75,12.75,118.0,732.17,36.0,1,0.0,62.96,0,tripinfo_flow5.1.2 emissions_flow5.1.2,car,1.09,,
flow5.1.3,452.0,67209282#0_0,5.1,0.0,9.0,569.0,-67504621_0,163.75,13.17,117.0,732.17,33.0,1,0.0,62.08,0,tripinfo_flow5.1.3 emissions_flow5.1.3,car,1.06,,
flow1.0_bicycle.1,395.0,-355037966#4_0,5.1,0.0,3.54,572.0,758926622_0,154.47,13.08,177.0,1332.87,13.0,4,0.0,60.91,0,tripinfo_flow1.0_bicycle.1 emissions_flow1.0_bicycle.1,car,0.94,,
flow5.1.4,455.0,67209282#0_0,5.1,0.0,12.0,572.0,-67504621_0,163.75,13.41,117.0,732.17,32.0,1,0.0,61.46,0,tripinfo_flow5.1.4 emissions_flow5.1.4,car,1.01,,
flow5.1.5,458.0,67209282#0_0,5.1,0.0,15.0,576.0,-67504621_0,163.75,12.45,118.0,732.17,32.0,1,0.0,60.2,0,tripinfo_flow5.1.5 emissions_flow5.1.5,car,0.91,,
flow5.1.6,461.0,67209282#0_0,5.1,0.0,18.0,578.0,-67504621_0,163.75,13.15,117.0,732.17,31.0,1,0.0,61.81,0,tripinfo_flow5.1.6 emissions_flow5.1.6,car,1.12,,
flow5.0,464.0,67209282#0_0,5.1,0.0,6.0,580.0,-67504621_0,163.75,12.74,116.0,732.17,31.0,1,0.0,61.85,0,tripinfo_flow5.0 emissions_flow5.0,car,1.1,,
flow5.0.1,467.0,67209282#0_0,5.1,0.0,9.0,582.0,-67504621_0,163.75,13.77,115.0,732.17,28.0,1,0.0,60.19,0,tripinfo_flow5.0.1 emissions_flow5.0.1,car,1.06,,
flow2.2_bus,488.0,758926614#0_0,5.1,0.0,0.16,587.0,758926626_0,143.98,8.0,99.0,880.34,0.0,0,0.0,16.22,0,tripinfo_flow2.2_bus emissions_flow2.2_bus,car,1.01,,
flow2.2_bus.1,491.0,758926614#0_0,5.1,0.0,3.16,589.0,758926626_0,143.98,8.7,98.0,880.34,0.0,0,0.0,18.58,0,tripinfo_flow2.2_bus.1 emissions_flow2.2_bus.1,car,1.1,,
flow1.0_bicycle.2,398.0,-355037966#4_0,5.1,0.0,6.54,597.0,758926622_0,154.47,13.75,199.0,1332.87,32.0,5,0.0,88.2,0,tripinfo_flow1.0_bicycle.2 emissions_flow1.0_bicycle.2,car,1.06,,
flow1.0_bicycle.3,401.0,-355037966#4_0,5.1,0.0,9.54,599.0,758926622_0,154.47,12.97,198.0,1332.87,27.0,5,0.0,82.68,0,tripinfo_flow1.0_bicycle.3 emissions_flow1.0_bicycle.3,car,0.96,,
flow1.0_bicycle.4,404.0,-355037966#4_0,5.1,0.0,12.54,603.0,758926622_0,154.47,13.44,199.0,1332.87,23.0,5,0.0,85.29,0,tripinfo_flow1.0_bicycle.4 emissions_flow1.0_bicycle.4,car,0.98,,
flow1.0_bicycle.5,407.0,-355037966#4_0,5.1,0.0,15.54,607.0,758926622_0,154.47,12.87,200.0,1332.87,25.0,3,0.0,88.86,0,tripinfo_flow1.0_bicycle.5 emissions_flow1.0_bicycle.5,car,1.03,,
flow1.0_bicycle.6,410.0,-355037966#4_0,5.1,0.0,18.54,612.0,758926622_0,154.47,13.79,202.0,1332.87,18.0,5,0.0,87.83,0,tripinfo_flow1.0_bicycle.6 emissions_flow1.0_bicycle.6,car,0.98,,
flow2.2_bus.2,494.0,758926614#0_0,5.1,0.0,6.16,613.0,758926626_0,143.98,7.1,119.0,880.34,5.0,1,0.0,30.19,0,tripinfo_flow2.2_bus.2 emissions_flow2.2_bus.2,car,0.92,,
flow2.2_bus.3,497.0,758926614#0_0,5.1,0.0,9.16,615.0,758926626_0,143.98,9.68,118.0,880.34,5.0,1,0.0,41.98,0,tripinfo_flow2.2_bus.3 emissions_flow2.2_bus.3,car,1.18,,
flow4.0.5,227.0,-758926622_0,5.1,0.0,29.0,620.0,132346057#5_0,344.19,7.87,393.0,1923.34,93.0,5,0.0,155.29,0,tripinfo_flow4.0.5 emissions_flow4.0.5,car_slow,0.95,,
flow2.2_bus.4,500.0,758926614#0_0,5.1,0.0,12.16,620.0,758926626_0,143.98,7.58,120.0,880.34,2.0,1,0.0,37.28,0,tripinfo_flow2.2_bus.4 emissions_flow2.2_bus.4,car,1.0,,
flow2.2_bus.5,503.0,758926614#0_0,5.1,0.0,15.16,623.0,758926626_0,143.98,7.14,120.0,880.34,1.0,1,0.0,36.84,0,tripinfo_flow2.2_bus.5 emissions_flow2.2_bus.5,car,0.99,,
flow2.2_bus.6,506.0,758926614#0_0,5.1,0.0,18.16,625.0,758926626_0,143.98,8.87,119.0,880.34,1.0,1,0.0,38.99,0,tripinfo_flow2.2_bus.6 emissions_flow2.2_bus.6,car,1.07,,
flow5.0.2,470.0,67209282#0_0,5.1,0.0,12.0,629.0,-67504621_0,163.75,13.03,159.0,732.17,75.0,2,0.0,103.25,0,tripinfo_flow5.0.2 emissions_flow5.0.2,car,0.96,,
flow5.0.3,473.0,67209282#0_0,5.1,0.0,15.0,633.0,-67504621_0,163.75,12.82,160.0,732.17,72.0,2,0.0,104.51,0,tripinfo_flow5.0.3 emissions_flow5.0.3,car,0.97,,
flow5.0.4,476.0,67209282#0_0,5.1,0.0,18.0,637.0,-67504621_0,163.75,12.45,161.0,732.17,70.0,2,0.0,104.23,0,tripinfo_flow5.0.4 emissions_flow5.0.4,car,0.95,,
flow2.3_bicycle,554.0,758926614#0_0,5.1,0.0,0.16,637.0,758926626_0,143.98,9.07,83.0,880.34,0.0,0,0.0,17.32,0,tripinfo_flow2.3_bicycle emissions_flow2.3_bicycle,car_fast,1.23,,
flow5.0.5,479.0,67209282#0_0,5.1,0.0,21.0,640.0,-67504621_0,163.75,12.31,161.0,732.17,68.0,2,0.0,102.86,0,tripinfo_flow5.0.5 emissions_flow5.0.5,car,0.89,,
flow5.0.6,482.0,67209282#0_0,5.1,0.0,24.0,642.0,-67504621_0,163.75,12.77,160.0,732.17,66.0,2,0.0,105.06,0,tripinfo_flow5.0.6 emissions_flow5.0.6,car,1.07,,
flow5.1_truck,489.0,67209282#0_0,5.1,0.0,0.46,646.0,-67504621_0,163.75,11.73,157.0,732.17,59.0,2,0.0,107.02,0,tripinfo_flow5.1_truck emissions_flow5.1_truck,car_fast,0.94,,
flow2.3_bicycle.1,557.0,758926614#0_0,5.1,0.0,3.16,646.0,758926626_0,143.98,7.28,89.0,880.34,0.0,0,0.0,11.77,0,tripinfo_flow2.3_bicycle.1 emissions_flow2.3_bicycle.1,car_fast,1.01,,
flow5.1_truck.1,491.0,67209282#0_0,5.1,0.0,2.46,647.0,-67504621_0,163.75,14.18,156.0,732.17,59.0,2,0.0,111.03,0,tripinfo_flow5.1_truck.1 emissions_flow5.1_truck.1,car_fast,1.1,,
flow2.3_bicycle.2,560.0,758926614#0_0,5.1,0.0,6.16,648.0,758926626_0,143.98,8.54,88.0,880.34,0.0,0,0.0,17.18,0,tripinfo_flow2.3_bicycle.2 emissions_flow2.3_bicycle.2,car_fast,1.12,,
flow5.1_truck.2,494.0,67209282#0_0,5.1,0.0,5.46,650.0,-67504621_0,163.75,13.79,156.0,732.17,54.0,2,0.0,109.49,0,tripinfo_flow5.1_truck.2 emissions_flow5.1_truck.2,car_fast,1.03,,
flow5.1_truck.3,498.0,67209282#0_0,5.1,0.0,9.46,653.0,-67504621_0,163.75,14.2,155.0,732.17,52.0,2,0.0,108.22,0,tripinfo_flow5.1_truck.3 emissions_flow5.1_truck.3,car_fast,1.02,,
flow2.3_bicycle.3,563.0,758926614#0_0,5.1,0.0,9.16,653.0,758926626_0,143.98,7.81,90.0,880.34,0.0,0,0.0,11.97,0,tripinfo_flow2.3_bicycle.3 emissions_flow2.3_bicycle.3,car_fast,1.02,,
flow5.1_truck.4,501.0,67209282#0_0,5.1,0.0,12.46,656.0,-67504621_0,163.75,13.83,155.0,732.17,53.0,2,0.0,108.79,0,tripinfo_flow5.1_truck.4 emissions_flow5.1_truck.4,car_fast,1.06,,
flow2.3_bicycle.4,566.0,758926614#0_0,5.1,0.0,12.16,656.0,758926626_0,143.98,8.35,90.0,880.34,0.0,0,0.0,11.85,0,tripinfo_flow2.3_bicycle.4 emissions_flow2.3_bicycle.4,car_fast,1.0,,
flow5.1_truck.5,504.0,67209282#0_0,5.1,0.0,15.46,658.0,-67504621_0,163.75,14.97,154.0,732.17,52.0,2,0.0,110.22,0,tripinfo_flow5.1_truck.5 emissions_flow5.1_truck.5,car_fast,1.15,,
flow5.1_truck.6,507.0,67209282#0_0,5.1,0.0,18.46,661.0,-67504621_0,163.75,12.86,154.0,732.17,50.0,2,0.0,107.11,0,tripinfo_flow5.1_truck.6 emissions_flow5.1_truck.6,car_fast,1.03,,
flow2.3_bicycle.5,569.0,758926614#0_0,5.1,0.0,15.16,663.0,758926626_0,143.98,7.67,94.0,880.34,0.0,0,0.0,12.61,0,tripinfo_flow2.3_bicycle.5 emissions_flow2.3_bicycle.5,car_fast,0.95,,
flow2.3_bicycle.6,572.0,758926614#0_0,5.1,0.0,18.16,665.0,758926626_0,143.98,9.07,93.0,880.34,0.0,0,0.0,21.61,0,tripinfo_flow2.3_bicycle.6 emissions_flow2.3_bicycle.6,car_fast,1.11,,
flow4.0.6,231.0,-758926622_0,5.1,0.0,33.0,692.0,132346057#5_0,344.19,8.02,461.0,1923.34,153.0,7,0.0,228.87,0,tripinfo_flow4.0.6 emissions_flow4.0.6,car_slow,1.13,,
flow4.1,341.0,-758926622_0,5.1,0.0,0.0,694.0,132346057#5_0,344.19,9.12,353.0,1923.34,137.0,5,0.0,207.06,0,tripinfo_flow4.1 emissions_flow4.1,car_fast,1.14,,
flow2.5_truck,565.0,98338697#0_0,5.1,0.0,0.44,695.0,758926622_0,154.47,8.13,130.0,985.82,0.0,0,0.0,11.01,0,tripinfo_flow2.5_truck emissions_flow2.5_truck,car_slow,1.16,,
flow4.1.1,344.0,-758926622_0,5.1,0.0,3.0,699.0,132346057#5_0,344.19,8.41,355.0,1923.34,128.0,5,0.0,193.37,0,tripinfo_flow4.1.1 emissions_flow4.1.1,car_fast,1.02,,
flow2.5_truck.1,569.0,98338697#0_0,5.1,0.0,4.44,701.0,758926622_0,154.47,7.79,132.0,985.82,0.0,0,0.0,11.44,0,tripinfo_flow2.5_truck.1 emissions_flow2.5_truck.1,car_slow,0.94,,
flow2.5_truck.2,573.0,98338697#0_0,5.1,0.0,8.44,703.0,758926622_0,154.47,7.8,130.0,985.82,0.0,0,0.0,10.6,0,tripinfo_flow2.5_truck.2 emissions_flow2.5_truck.2,car_slow,1.13,,
flow4.1.2,347.0,-758926622_0,5.1,0.0,6.0,706.0,132346057#5_0,344.19,6.87,359.0,1923.34,116.0,5,0.0,190.18,0,tripinfo_flow4.1.2 emissions_flow4.1.2,car_fast,0.97,,
flow4.1.3,350.0,-758926622_0,5.1,0.0,9.0,708.0,132346057#5_0,344.19,8.64,358.0,1923.34,108.0,5,0.0,204.65,0,tripinfo_flow4.1.3 emissions_flow4.1.3,car_fast,1.08,,
flow2.5_truck.3,577.0,98338697#0_0,5.1,0.0,12.44,710.0,758926622_0,154.47,7.67,133.0,985.82,0.0,0,0.0,13.02,0,tripinfo_flow2.5_truck.3 emissions_flow2.5_truck.3,car_slow,0.73,,
flow2.5_truck.4,581.0,98338697#0_0,5.1,0.0,16.44,713.0,758926622_0,154.47,7.64,132.0,985.82,0.0,0,0.0,12.58,0,tripinfo_flow2.5_truck.4 emissions_flow2.5_truck.4,car_slow,1.14,,
flow5.9,595.0,67209282#0_0,5.1,0.0,0.0,713.0,-67504621_0,163.75,13.68,118.0,732.17,42.0,1,0.0,70.57,0,tripinfo_flow5.9 emissions_flow5.9,car_fast,0.99,,
flow5.9.1,597.0,67209282#0_0,5.1,0.0,2.0,715.0,-67504621_0,163.75,14.52,118.0,732.17,41.0,1,0.0,73.56,0,tripinfo_flow5.9.1 emissions_flow5.9.1,car_fast,1.13,,
flow2.5_truck.5,585.0,98338697#0_0,5.1,0.0,20.44,717.0,758926622_0,154.47,8.16,132.0,985.82,0.0,0,0.0,11.25,0,tripinfo_flow2.5_truck.5 emissions_flow2.5_truck.5,car_slow,0.89,,
flow5.9.2,600.0,67209282#0_0,5.1,0.0,5.0,719.0,-67504621_0,163.75,13.64,119.0,732.17,40.0,1,0.0,72.87,0,tripinfo_flow5.9.2 emissions_flow5.9.2,car_fast,1.05,,
flow2.5_truck.6,589.0,98338697#0_0,5.1,0.0,24.44,721.0,758926622_0,154.47,7.78,132.0,985.82,0.0,0,0.0,12.04,0,tripinfo_flow2.5_truck.6 emissions_flow2.5_truck.6,car_slow,1.0,,
flow5.9.3,603.0,67209282#0_0,5.1,0.0,8.0,724.0,-67504621_0,163.75,11.48,121.0,732.17,41.0,1,0.0,70.45,0,tripinfo_flow5.9.3 emissions_flow5.9.3,car_fast,0.91,,
flow5.9.4,606.0,67209282#0_0,5.1,0.0,11.0,726.0,-67504621_0,163.75,13.38,120.0,732.17,40.0,1,0.0,72.48,0,tripinfo_flow5.9.4 emissions_flow5.9.4,car_fast,1.0,,
flow5.9.5,609.0,67209282#0_0,5.1,0.0,14.0,728.0,-67504621_0,163.75,13.89,119.0,732.17,39.0,1,0.0,71.68,0,tripinfo_flow5.9.5 emissions_flow5.9.5,car_fast,1.03,,
flow5.9.6,611.0,67209282#0_0,5.1,0.0,16.0,731.0,-67504621_0,163.75,12.77,120.0,732.17,39.0,1,0.0,71.92,0,tripinfo_flow5.9.6 emissions_flow5.9.6,car_fast,0.98,,
flow5.9_bus,621.0,67209282#0_0,5.1,0.0,0.96,737.0,-67504621_0,163.75,12.82,116.0,732.17,38.0,2,0.0,58.77,0,tripinfo_flow5.9_bus emissions_flow5.9_bus,car,0.94,,
flow5.9_bus.1,624.0,67209282#0_0,5.1,0.0,3.96,739.0,-67504621_0,163.75,13.58,115.0,732.17,38.0,1,0.0,60.74,0,tripinfo_flow5.9_bus.1 emissions_flow5.9_bus.1,car,1.09,,
flow5.9_bus.2,627.0,67209282#0_0,5.1,0.0,6.96,744.0,-67504621_0,163.75,11.84,117.0,732.17,37.0,1,0.0,58.06,0,tripinfo_flow5.9_bus.2 emissions_flow5.9_bus.2,car,0.9,,
flow5.9_bus.3,630.0,67209282#0_0,5.1,0.0,9.96,747.0,-67504621_0,163.75,11.87,117.0,732.17,35.0,1,0.0,58.69,0,tripinfo_flow5.9_bus.3 emissions_flow5.9_bus.3,car,0.89,,
