id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized,emissions
flow1.41.3,1632.0,-355037966#4_0,5.1,0.0,21.0,9104.0,758926622_0,154.47,7.59,7472.0,1332.87,1684.0,12,5550.0,1760.17,0,tripinfo_flow1.41.3 emissions_flow1.41.3,car_slow,0.98,,
flow1.97,3969.0,-355037966#4_0,5.1,0.0,0.0,9347.0,758926622_0,154.47,13.35,5378.0,1332.87,3184.0,33,1852.0,3413.79,0,tripinfo_flow1.97 emissions_flow1.97,car,1.0,,
flow1.97.1,3972.0,-355037966#4_0,5.1,0.0,3.0,9357.0,758926622_0,154.47,13.24,5385.0,1332.87,3181.0,30,1852.0,3419.3,0,tripinfo_flow1.97.1 emissions_flow1.97.1,car,0.96,,
flow1.97.4,3981.0,-355037966#4_0,5.1,0.0,12.0,9360.0,758926622_0,154.47,12.91,5379.0,1332.87,3190.0,26,1852.0,3419.44,0,tripinfo_flow1.97.4 emissions_flow1.97.4,car,1.13,,
flow1.53,2126.0,-355037966#4_0,5.1,0.0,0.0,9552.0,758926622_0,154.47,19.56,7426.0,1332.87,1574.0,12,5602.0,1722.73,0,tripinfo_flow1.53 emissions_flow1.53,car_fast,0.94,,
flow1.87,3255.0,-355037966#4_0,5.1,0.0,0.0,11890.0,758926622_0,154.47,18.88,8635.0,1332.87,3827.0,25,4517.0,4020.13,0,tripinfo_flow1.87 emissions_flow1.87,car_fast,0.98,,
flow1.87.1,3258.0,-355037966#4_0,5.1,0.0,3.0,11898.0,758926622_0,154.47,19.04,8640.0,1332.87,3826.0,26,4517.0,4025.87,0,tripinfo_flow1.87.1 emissions_flow1.87.1,car_fast,0.99,,
flow1.87.2,3261.0,-355037966#4_0,5.1,0.0,6.0,11912.0,758926622_0,154.47,18.94,8651.0,1332.87,3819.0,27,4517.0,4028.21,0,tripinfo_flow1.87.2 emissions_flow1.87.2,car_fast,0.88,,
flow1.87.3,3264.0,-355037966#4_0,5.1,0.0,9.0,11916.0,758926622_0,154.47,18.64,8652.0,1332.87,3821.0,28,4517.0,4034.47,0,tripinfo_flow1.87.3 emissions_flow1.87.3,car_fast,0.94,,
flow1.87.4,3267.0,-355037966#4_0,5.1,0.0,12.0,11919.0,758926622_0,154.47,19.86,8652.0,1332.87,3819.0,30,4517.0,4040.51,0,tripinfo_flow1.87.4 emissions_flow1.87.4,car_fast,1.03,,
flow1.66.2,2720.0,-355037966#4_0,5.1,0.0,6.0,13498.0,758926622_0,154.47,13.19,10778.0,1318.64,4318.0,23,6184.0,4489.06,0,tripinfo_flow1.66.2 emissions_flow1.66.2,car,1.17,,
flow1.66.3,2723.0,-355037966#4_0,5.1,0.0,9.0,13516.0,758926622_0,154.47,12.65,10793.0,1318.19,4321.0,26,6184.0,4492.56,0,tripinfo_flow1.66.3 emissions_flow1.66.3,car,0.93,,
flow1.66.4,2726.0,-355037966#4_0,5.1,0.0,12.0,13525.0,758926622_0,154.47,12.84,10799.0,1332.87,4310.0,27,6184.0,4495.91,0,tripinfo_flow1.66.4 emissions_flow1.66.4,car,0.89,,
