time,parking_id,occupied,capacity,occupancy_rate
6467.0,parking1,42,347,12.103746397694524
6468.0,parking1,42,347,12.103746397694524
6469.0,parking1,42,347,12.103746397694524
6470.0,parking1,42,347,12.103746397694524
6471.0,parking1,42,347,12.103746397694524
6472.0,parking1,42,347,12.103746397694524
6473.0,parking1,42,347,12.103746397694524
6474.0,parking1,42,347,12.103746397694524
6475.0,parking1,42,347,12.103746397694524
6476.0,parking1,42,347,12.103746397694524
6477.0,parking1,42,347,12.103746397694524
6478.0,parking1,42,347,12.103746397694524
6479.0,parking1,42,347,12.103746397694524
6480.0,parking1,42,347,12.103746397694524
6481.0,parking1,42,347,12.103746397694524
6482.0,parking1,42,347,12.103746397694524
6483.0,parking1,42,347,12.103746397694524
6484.0,parking1,42,347,12.103746397694524
6485.0,parking1,42,347,12.103746397694524
6486.0,parking1,42,347,12.103746397694524
6487.0,parking1,42,347,12.103746397694524
6488.0,parking1,42,347,12.103746397694524
6489.0,parking1,42,347,12.103746397694524
6490.0,parking1,42,347,12.103746397694524
6491.0,parking1,42,347,12.103746397694524
6492.0,parking1,42,347,12.103746397694524
6493.0,parking1,42,347,12.103746397694524
6494.0,parking1,42,347,12.103746397694524
6495.0,parking1,42,347,12.103746397694524
6496.0,parking1,42,347,12.103746397694524
6497.0,parking1,42,347,12.103746397694524
6498.0,parking1,42,347,12.103746397694524
6499.0,parking1,42,347,12.103746397694524
6500.0,parking1,42,347,12.103746397694524
6501.0,parking1,42,347,12.103746397694524
6502.0,parking1,42,347,12.103746397694524
6503.0,parking1,42,347,12.103746397694524
6504.0,parking1,42,347,12.103746397694524
6505.0,parking1,42,347,12.103746397694524
6506.0,parking1,42,347,12.103746397694524
6507.0,parking1,42,347,12.103746397694524
6508.0,parking1,42,347,12.103746397694524
6509.0,parking1,42,347,12.103746397694524
6510.0,parking1,42,347,12.103746397694524
6511.0,parking1,42,347,12.103746397694524
6512.0,parking1,42,347,12.103746397694524
6513.0,parking1,42,347,12.103746397694524
6514.0,parking1,42,347,12.103746397694524
6515.0,parking1,42,347,12.103746397694524
6516.0,parking1,42,347,12.103746397694524
6517.0,parking1,42,347,12.103746397694524
6518.0,parking1,42,347,12.103746397694524
6519.0,parking1,42,347,12.103746397694524
6520.0,parking1,42,347,12.103746397694524
6521.0,parking1,42,347,12.103746397694524
6522.0,parking1,42,347,12.103746397694524
6523.0,parking1,42,347,12.103746397694524
6524.0,parking1,42,347,12.103746397694524
6525.0,parking1,42,347,12.103746397694524
6526.0,parking1,42,347,12.103746397694524
6527.0,parking1,42,347,12.103746397694524
6528.0,parking1,42,347,12.103746397694524
6529.0,parking1,42,347,12.103746397694524
6530.0,parking1,42,347,12.103746397694524
6531.0,parking1,42,347,12.103746397694524
6532.0,parking1,42,347,12.103746397694524
6533.0,parking1,42,347,12.103746397694524
6534.0,parking1,42,347,12.103746397694524
6535.0,parking1,42,347,12.103746397694524
6536.0,parking1,42,347,12.103746397694524
6537.0,parking1,42,347,12.103746397694524
6538.0,parking1,42,347,12.103746397694524
6539.0,parking1,42,347,12.103746397694524
6540.0,parking1,42,347,12.103746397694524
6541.0,parking1,42,347,12.103746397694524
6542.0,parking1,42,347,12.103746397694524
6543.0,parking1,42,347,12.103746397694524
6544.0,parking1,42,347,12.103746397694524
6545.0,parking1,42,347,12.103746397694524
6546.0,parking1,42,347,12.103746397694524
6547.0,parking1,42,347,12.103746397694524
6548.0,parking1,42,347,12.103746397694524
6549.0,parking1,42,347,12.103746397694524
6550.0,parking1,42,347,12.103746397694524
6551.0,parking1,42,347,12.103746397694524
6552.0,parking1,42,347,12.103746397694524
6553.0,parking1,42,347,12.103746397694524
6554.0,parking1,42,347,12.103746397694524
6555.0,parking1,42,347,12.103746397694524
6556.0,parking1,42,347,12.103746397694524
6557.0,parking1,42,347,12.103746397694524
6558.0,parking1,42,347,12.103746397694524
6559.0,parking1,42,347,12.103746397694524
6560.0,parking1,42,347,12.103746397694524
6561.0,parking1,42,347,12.103746397694524
6562.0,parking1,42,347,12.103746397694524
6563.0,parking1,42,347,12.103746397694524
6564.0,parking1,42,347,12.103746397694524
6565.0,parking1,42,347,12.103746397694524
6566.0,parking1,42,347,12.103746397694524
6567.0,parking1,42,347,12.103746397694524
6568.0,parking1,42,347,12.103746397694524
6569.0,parking1,42,347,12.103746397694524
6570.0,parking1,42,347,12.103746397694524
6571.0,parking1,42,347,12.103746397694524
6572.0,parking1,42,347,12.103746397694524
6573.0,parking1,42,347,12.103746397694524
6574.0,parking1,42,347,12.103746397694524
6575.0,parking1,42,347,12.103746397694524
6576.0,parking1,42,347,12.103746397694524
6577.0,parking1,42,347,12.103746397694524
6578.0,parking1,42,347,12.103746397694524
6579.0,parking1,42,347,12.103746397694524
6580.0,parking1,42,347,12.103746397694524
6581.0,parking1,42,347,12.103746397694524
6582.0,parking1,42,347,12.103746397694524
6583.0,parking1,42,347,12.103746397694524
6584.0,parking1,42,347,12.103746397694524
6585.0,parking1,42,347,12.103746397694524
6586.0,parking1,42,347,12.103746397694524
6587.0,parking1,42,347,12.103746397694524
6588.0,parking1,42,347,12.103746397694524
6589.0,parking1,42,347,12.103746397694524
6590.0,parking1,42,347,12.103746397694524
6591.0,parking1,42,347,12.103746397694524
6592.0,parking1,42,347,12.103746397694524
6593.0,parking1,42,347,12.103746397694524
6594.0,parking1,42,347,12.103746397694524
6595.0,parking1,42,347,12.103746397694524
6596.0,parking1,42,347,12.103746397694524
6597.0,parking1,42,347,12.103746397694524
6598.0,parking1,42,347,12.103746397694524
6599.0,parking1,42,347,12.103746397694524
6600.0,parking1,42,347,12.103746397694524
6601.0,parking1,42,347,12.103746397694524
6602.0,parking1,42,347,12.103746397694524
6603.0,parking1,42,347,12.103746397694524
6604.0,parking1,42,347,12.103746397694524
6605.0,parking1,42,347,12.103746397694524
6606.0,parking1,42,347,12.103746397694524
6607.0,parking1,42,347,12.103746397694524
6608.0,parking1,42,347,12.103746397694524
6609.0,parking1,42,347,12.103746397694524
6610.0,parking1,42,347,12.103746397694524
6611.0,parking1,42,347,12.103746397694524
6612.0,parking1,42,347,12.103746397694524
6613.0,parking1,42,347,12.103746397694524
6614.0,parking1,42,347,12.103746397694524
6615.0,parking1,42,347,12.103746397694524
6616.0,parking1,42,347,12.103746397694524
6617.0,parking1,42,347,12.103746397694524
6618.0,parking1,42,347,12.103746397694524
6619.0,parking1,42,347,12.103746397694524
6620.0,parking1,42,347,12.103746397694524
6621.0,parking1,42,347,12.103746397694524
6622.0,parking1,42,347,12.103746397694524
6623.0,parking1,42,347,12.103746397694524
6624.0,parking1,42,347,12.103746397694524
6625.0,parking1,42,347,12.103746397694524
6626.0,parking1,42,347,12.103746397694524
6627.0,parking1,42,347,12.103746397694524
6628.0,parking1,42,347,12.103746397694524
6629.0,parking1,42,347,12.103746397694524
6630.0,parking1,42,347,12.103746397694524
6631.0,parking1,42,347,12.103746397694524
6632.0,parking1,42,347,12.103746397694524
6633.0,parking1,42,347,12.103746397694524
6634.0,parking1,42,347,12.103746397694524
6635.0,parking1,42,347,12.103746397694524
6636.0,parking1,42,347,12.103746397694524
6637.0,parking1,42,347,12.103746397694524
6638.0,parking1,42,347,12.103746397694524
6639.0,parking1,42,347,12.103746397694524
6640.0,parking1,42,347,12.103746397694524
6641.0,parking1,42,347,12.103746397694524
6642.0,parking1,42,347,12.103746397694524
6643.0,parking1,42,347,12.103746397694524
6644.0,parking1,42,347,12.103746397694524
6645.0,parking1,42,347,12.103746397694524
6646.0,parking1,42,347,12.103746397694524
6647.0,parking1,42,347,12.103746397694524
6648.0,parking1,42,347,12.103746397694524
6649.0,parking1,42,347,12.103746397694524
6650.0,parking1,42,347,12.103746397694524
6651.0,parking1,42,347,12.103746397694524
6652.0,parking1,42,347,12.103746397694524
6653.0,parking1,42,347,12.103746397694524
6654.0,parking1,42,347,12.103746397694524
6655.0,parking1,42,347,12.103746397694524
6656.0,parking1,42,347,12.103746397694524
6657.0,parking1,42,347,12.103746397694524
6658.0,parking1,42,347,12.103746397694524
6659.0,parking1,42,347,12.103746397694524
6660.0,parking1,42,347,12.103746397694524
6661.0,parking1,42,347,12.103746397694524
6662.0,parking1,42,347,12.103746397694524
6663.0,parking1,42,347,12.103746397694524
6664.0,parking1,42,347,12.103746397694524
6665.0,parking1,42,347,12.103746397694524
6666.0,parking1,42,347,12.103746397694524
6667.0,parking1,42,347,12.103746397694524
6668.0,parking1,42,347,12.103746397694524
6669.0,parking1,42,347,12.103746397694524
6670.0,parking1,42,347,12.103746397694524
6671.0,parking1,42,347,12.103746397694524
6672.0,parking1,42,347,12.103746397694524
6673.0,parking1,42,347,12.103746397694524
6674.0,parking1,42,347,12.103746397694524
6675.0,parking1,42,347,12.103746397694524
6676.0,parking1,42,347,12.103746397694524
6677.0,parking1,42,347,12.103746397694524
6678.0,parking1,42,347,12.103746397694524
6679.0,parking1,42,347,12.103746397694524
6680.0,parking1,42,347,12.103746397694524
6681.0,parking1,42,347,12.103746397694524
6682.0,parking1,42,347,12.103746397694524
6683.0,parking1,42,347,12.103746397694524
6684.0,parking1,42,347,12.103746397694524
6685.0,parking1,42,347,12.103746397694524
6686.0,parking1,42,347,12.103746397694524
6687.0,parking1,42,347,12.103746397694524
6688.0,parking1,42,347,12.103746397694524
6689.0,parking1,42,347,12.103746397694524
6690.0,parking1,42,347,12.103746397694524
6691.0,parking1,42,347,12.103746397694524
6692.0,parking1,42,347,12.103746397694524
6693.0,parking1,42,347,12.103746397694524
6694.0,parking1,42,347,12.103746397694524
6695.0,parking1,42,347,12.103746397694524
6696.0,parking1,42,347,12.103746397694524
6697.0,parking1,42,347,12.103746397694524
6698.0,parking1,42,347,12.103746397694524
6699.0,parking1,42,347,12.103746397694524
6700.0,parking1,42,347,12.103746397694524
6701.0,parking1,42,347,12.103746397694524
6702.0,parking1,42,347,12.103746397694524
6703.0,parking1,42,347,12.103746397694524
6704.0,parking1,42,347,12.103746397694524
6705.0,parking1,42,347,12.103746397694524
6706.0,parking1,42,347,12.103746397694524
6707.0,parking1,42,347,12.103746397694524
6708.0,parking1,42,347,12.103746397694524
6709.0,parking1,42,347,12.103746397694524
6710.0,parking1,42,347,12.103746397694524
6711.0,parking1,42,347,12.103746397694524
6712.0,parking1,42,347,12.103746397694524
6713.0,parking1,42,347,12.103746397694524
6714.0,parking1,42,347,12.103746397694524
6715.0,parking1,42,347,12.103746397694524
6716.0,parking1,42,347,12.103746397694524
6717.0,parking1,42,347,12.103746397694524
6718.0,parking1,42,347,12.103746397694524
6719.0,parking1,42,347,12.103746397694524
6720.0,parking1,42,347,12.103746397694524
6721.0,parking1,42,347,12.103746397694524
6722.0,parking1,42,347,12.103746397694524
6723.0,parking1,42,347,12.103746397694524
6724.0,parking1,42,347,12.103746397694524
6725.0,parking1,42,347,12.103746397694524
6726.0,parking1,42,347,12.103746397694524
6727.0,parking1,42,347,12.103746397694524
6728.0,parking1,42,347,12.103746397694524
6729.0,parking1,42,347,12.103746397694524
6730.0,parking1,42,347,12.103746397694524
6731.0,parking1,42,347,12.103746397694524
6732.0,parking1,42,347,12.103746397694524
6733.0,parking1,42,347,12.103746397694524
6734.0,parking1,42,347,12.103746397694524
6735.0,parking1,42,347,12.103746397694524
6736.0,parking1,42,347,12.103746397694524
6737.0,parking1,42,347,12.103746397694524
6738.0,parking1,42,347,12.103746397694524
6739.0,parking1,42,347,12.103746397694524
6740.0,parking1,42,347,12.103746397694524
6741.0,parking1,42,347,12.103746397694524
6742.0,parking1,42,347,12.103746397694524
6743.0,parking1,42,347,12.103746397694524
6744.0,parking1,42,347,12.103746397694524
6745.0,parking1,42,347,12.103746397694524
6746.0,parking1,42,347,12.103746397694524
6747.0,parking1,42,347,12.103746397694524
6748.0,parking1,42,347,12.103746397694524
6749.0,parking1,42,347,12.103746397694524
6750.0,parking1,42,347,12.103746397694524
6751.0,parking1,42,347,12.103746397694524
6752.0,parking1,42,347,12.103746397694524
6753.0,parking1,42,347,12.103746397694524
6754.0,parking1,42,347,12.103746397694524
6755.0,parking1,42,347,12.103746397694524
6756.0,parking1,42,347,12.103746397694524
6757.0,parking1,42,347,12.103746397694524
6758.0,parking1,42,347,12.103746397694524
6759.0,parking1,42,347,12.103746397694524
6760.0,parking1,42,347,12.103746397694524
6761.0,parking1,42,347,12.103746397694524
6762.0,parking1,42,347,12.103746397694524
6763.0,parking1,42,347,12.103746397694524
6764.0,parking1,42,347,12.103746397694524
6765.0,parking1,42,347,12.103746397694524
6766.0,parking1,42,347,12.103746397694524
6767.0,parking1,42,347,12.103746397694524
6768.0,parking1,42,347,12.103746397694524
6769.0,parking1,42,347,12.103746397694524
6770.0,parking1,42,347,12.103746397694524
6771.0,parking1,42,347,12.103746397694524
6772.0,parking1,42,347,12.103746397694524
6773.0,parking1,42,347,12.103746397694524
6774.0,parking1,42,347,12.103746397694524
6775.0,parking1,42,347,12.103746397694524
6776.0,parking1,42,347,12.103746397694524
6777.0,parking1,42,347,12.103746397694524
6778.0,parking1,42,347,12.103746397694524
6779.0,parking1,42,347,12.103746397694524
6780.0,parking1,42,347,12.103746397694524
6781.0,parking1,42,347,12.103746397694524
6782.0,parking1,42,347,12.103746397694524
6783.0,parking1,42,347,12.103746397694524
6784.0,parking1,42,347,12.103746397694524
6785.0,parking1,42,347,12.103746397694524
6786.0,parking1,42,347,12.103746397694524
6787.0,parking1,42,347,12.103746397694524
6788.0,parking1,42,347,12.103746397694524
6789.0,parking1,42,347,12.103746397694524
6790.0,parking1,42,347,12.103746397694524
6791.0,parking1,42,347,12.103746397694524
6792.0,parking1,42,347,12.103746397694524
6793.0,parking1,42,347,12.103746397694524
6794.0,parking1,42,347,12.103746397694524
6795.0,parking1,42,347,12.103746397694524
6796.0,parking1,42,347,12.103746397694524
6797.0,parking1,42,347,12.103746397694524
6798.0,parking1,42,347,12.103746397694524
6799.0,parking1,42,347,12.103746397694524
6800.0,parking1,42,347,12.103746397694524
6801.0,parking1,42,347,12.103746397694524
6802.0,parking1,42,347,12.103746397694524
6803.0,parking1,42,347,12.103746397694524
6804.0,parking1,42,347,12.103746397694524
6805.0,parking1,42,347,12.103746397694524
6806.0,parking1,42,347,12.103746397694524
6807.0,parking1,42,347,12.103746397694524
6808.0,parking1,42,347,12.103746397694524
6809.0,parking1,42,347,12.103746397694524
6810.0,parking1,42,347,12.103746397694524
6811.0,parking1,42,347,12.103746397694524
6812.0,parking1,42,347,12.103746397694524
6813.0,parking1,42,347,12.103746397694524
6814.0,parking1,42,347,12.103746397694524
6815.0,parking1,42,347,12.103746397694524
6816.0,parking1,42,347,12.103746397694524
6817.0,parking1,42,347,12.103746397694524
6818.0,parking1,42,347,12.103746397694524
6819.0,parking1,42,347,12.103746397694524
6820.0,parking1,42,347,12.103746397694524
6821.0,parking1,42,347,12.103746397694524
6822.0,parking1,42,347,12.103746397694524
6823.0,parking1,42,347,12.103746397694524
6824.0,parking1,42,347,12.103746397694524
6825.0,parking1,42,347,12.103746397694524
6826.0,parking1,42,347,12.103746397694524
6827.0,parking1,42,347,12.103746397694524
6828.0,parking1,42,347,12.103746397694524
6829.0,parking1,42,347,12.103746397694524
6830.0,parking1,42,347,12.103746397694524
6831.0,parking1,42,347,12.103746397694524
6832.0,parking1,42,347,12.103746397694524
6833.0,parking1,42,347,12.103746397694524
6834.0,parking1,42,347,12.103746397694524
6835.0,parking1,42,347,12.103746397694524
6836.0,parking1,42,347,12.103746397694524
6837.0,parking1,42,347,12.103746397694524
6838.0,parking1,42,347,12.103746397694524
6839.0,parking1,42,347,12.103746397694524
6840.0,parking1,42,347,12.103746397694524
6841.0,parking1,42,347,12.103746397694524
6842.0,parking1,42,347,12.103746397694524
6843.0,parking1,42,347,12.103746397694524
6844.0,parking1,42,347,12.103746397694524
6845.0,parking1,42,347,12.103746397694524
6846.0,parking1,42,347,12.103746397694524
6847.0,parking1,42,347,12.103746397694524
6848.0,parking1,42,347,12.103746397694524
6849.0,parking1,42,347,12.103746397694524
6850.0,parking1,42,347,12.103746397694524
6851.0,parking1,42,347,12.103746397694524
6852.0,parking1,42,347,12.103746397694524
6853.0,parking1,42,347,12.103746397694524
6854.0,parking1,42,347,12.103746397694524
6855.0,parking1,42,347,12.103746397694524
6856.0,parking1,42,347,12.103746397694524
6857.0,parking1,42,347,12.103746397694524
6858.0,parking1,42,347,12.103746397694524
6859.0,parking1,42,347,12.103746397694524
6860.0,parking1,42,347,12.103746397694524
6861.0,parking1,42,347,12.103746397694524
6862.0,parking1,42,347,12.103746397694524
6863.0,parking1,42,347,12.103746397694524
6864.0,parking1,42,347,12.103746397694524
6865.0,parking1,42,347,12.103746397694524
6866.0,parking1,42,347,12.103746397694524
6867.0,parking1,42,347,12.103746397694524
6868.0,parking1,42,347,12.103746397694524
6869.0,parking1,42,347,12.103746397694524
6870.0,parking1,42,347,12.103746397694524
6871.0,parking1,42,347,12.103746397694524
6872.0,parking1,42,347,12.103746397694524
6873.0,parking1,42,347,12.103746397694524
6874.0,parking1,42,347,12.103746397694524
6875.0,parking1,42,347,12.103746397694524
6876.0,parking1,42,347,12.103746397694524
6877.0,parking1,42,347,12.103746397694524
6878.0,parking1,42,347,12.103746397694524
6879.0,parking1,42,347,12.103746397694524
6880.0,parking1,42,347,12.103746397694524
6881.0,parking1,42,347,12.103746397694524
6882.0,parking1,42,347,12.103746397694524
6883.0,parking1,42,347,12.103746397694524
6884.0,parking1,42,347,12.103746397694524
6885.0,parking1,42,347,12.103746397694524
6886.0,parking1,42,347,12.103746397694524
6887.0,parking1,42,347,12.103746397694524
6888.0,parking1,42,347,12.103746397694524
6889.0,parking1,42,347,12.103746397694524
6890.0,parking1,42,347,12.103746397694524
6891.0,parking1,42,347,12.103746397694524
6892.0,parking1,42,347,12.103746397694524
6893.0,parking1,42,347,12.103746397694524
6894.0,parking1,42,347,12.103746397694524
6895.0,parking1,42,347,12.103746397694524
6896.0,parking1,42,347,12.103746397694524
6897.0,parking1,42,347,12.103746397694524
6898.0,parking1,42,347,12.103746397694524
6899.0,parking1,42,347,12.103746397694524
6900.0,parking1,42,347,12.103746397694524
6901.0,parking1,42,347,12.103746397694524
6902.0,parking1,42,347,12.103746397694524
6903.0,parking1,42,347,12.103746397694524
6904.0,parking1,42,347,12.103746397694524
6905.0,parking1,42,347,12.103746397694524
6906.0,parking1,42,347,12.103746397694524
6907.0,parking1,42,347,12.103746397694524
6908.0,parking1,42,347,12.103746397694524
6909.0,parking1,42,347,12.103746397694524
6910.0,parking1,42,347,12.103746397694524
6911.0,parking1,42,347,12.103746397694524
6912.0,parking1,42,347,12.103746397694524
6913.0,parking1,42,347,12.103746397694524
6914.0,parking1,42,347,12.103746397694524
6915.0,parking1,42,347,12.103746397694524
6916.0,parking1,42,347,12.103746397694524
6917.0,parking1,42,347,12.103746397694524
6918.0,parking1,42,347,12.103746397694524
6919.0,parking1,42,347,12.103746397694524
6920.0,parking1,42,347,12.103746397694524
6921.0,parking1,42,347,12.103746397694524
6922.0,parking1,42,347,12.103746397694524
6923.0,parking1,42,347,12.103746397694524
6924.0,parking1,42,347,12.103746397694524
6925.0,parking1,42,347,12.103746397694524
6926.0,parking1,42,347,12.103746397694524
6927.0,parking1,42,347,12.103746397694524
6928.0,parking1,42,347,12.103746397694524
6929.0,parking1,42,347,12.103746397694524
6930.0,parking1,42,347,12.103746397694524
6931.0,parking1,42,347,12.103746397694524
6932.0,parking1,42,347,12.103746397694524
6933.0,parking1,42,347,12.103746397694524
6934.0,parking1,42,347,12.103746397694524
6935.0,parking1,42,347,12.103746397694524
6936.0,parking1,42,347,12.103746397694524
6937.0,parking1,42,347,12.103746397694524
6938.0,parking1,42,347,12.103746397694524
6939.0,parking1,42,347,12.103746397694524
6940.0,parking1,42,347,12.103746397694524
6941.0,parking1,42,347,12.103746397694524
6942.0,parking1,42,347,12.103746397694524
6943.0,parking1,42,347,12.103746397694524
6944.0,parking1,42,347,12.103746397694524
6945.0,parking1,42,347,12.103746397694524
6946.0,parking1,42,347,12.103746397694524
6947.0,parking1,42,347,12.103746397694524
6948.0,parking1,42,347,12.103746397694524
6949.0,parking1,42,347,12.103746397694524
6950.0,parking1,42,347,12.103746397694524
6951.0,parking1,42,347,12.103746397694524
6952.0,parking1,42,347,12.103746397694524
6953.0,parking1,42,347,12.103746397694524
6954.0,parking1,42,347,12.103746397694524
6955.0,parking1,42,347,12.103746397694524
6956.0,parking1,42,347,12.103746397694524
6957.0,parking1,42,347,12.103746397694524
6958.0,parking1,42,347,12.103746397694524
6959.0,parking1,42,347,12.103746397694524
6960.0,parking1,42,347,12.103746397694524
6961.0,parking1,42,347,12.103746397694524
6962.0,parking1,42,347,12.103746397694524
6963.0,parking1,42,347,12.103746397694524
6964.0,parking1,42,347,12.103746397694524
6965.0,parking1,42,347,12.103746397694524
6966.0,parking1,42,347,12.103746397694524
6967.0,parking1,42,347,12.103746397694524
6968.0,parking1,42,347,12.103746397694524
6969.0,parking1,42,347,12.103746397694524
6970.0,parking1,42,347,12.103746397694524
6971.0,parking1,42,347,12.103746397694524
6972.0,parking1,42,347,12.103746397694524
6973.0,parking1,42,347,12.103746397694524
6974.0,parking1,42,347,12.103746397694524
6975.0,parking1,42,347,12.103746397694524
6976.0,parking1,42,347,12.103746397694524
6977.0,parking1,42,347,12.103746397694524
6978.0,parking1,42,347,12.103746397694524
6979.0,parking1,42,347,12.103746397694524
6980.0,parking1,42,347,12.103746397694524
6981.0,parking1,42,347,12.103746397694524
6982.0,parking1,42,347,12.103746397694524
6983.0,parking1,42,347,12.103746397694524
6984.0,parking1,42,347,12.103746397694524
6985.0,parking1,42,347,12.103746397694524
6986.0,parking1,42,347,12.103746397694524
6987.0,parking1,42,347,12.103746397694524
6988.0,parking1,42,347,12.103746397694524
6989.0,parking1,42,347,12.103746397694524
6990.0,parking1,42,347,12.103746397694524
6991.0,parking1,42,347,12.103746397694524
6992.0,parking1,42,347,12.103746397694524
6993.0,parking1,42,347,12.103746397694524
6994.0,parking1,42,347,12.103746397694524
6995.0,parking1,42,347,12.103746397694524
6996.0,parking1,42,347,12.103746397694524
6997.0,parking1,42,347,12.103746397694524
6998.0,parking1,42,347,12.103746397694524
6999.0,parking1,42,347,12.103746397694524
7000.0,parking1,42,347,12.103746397694524
7001.0,parking1,42,347,12.103746397694524
7002.0,parking1,42,347,12.103746397694524
7003.0,parking1,42,347,12.103746397694524
7004.0,parking1,42,347,12.103746397694524
7005.0,parking1,42,347,12.103746397694524
7006.0,parking1,42,347,12.103746397694524
7007.0,parking1,42,347,12.103746397694524
7008.0,parking1,42,347,12.103746397694524
7009.0,parking1,42,347,12.103746397694524
7010.0,parking1,42,347,12.103746397694524
7011.0,parking1,42,347,12.103746397694524
7012.0,parking1,42,347,12.103746397694524
7013.0,parking1,42,347,12.103746397694524
7014.0,parking1,42,347,12.103746397694524
7015.0,parking1,42,347,12.103746397694524
7016.0,parking1,42,347,12.103746397694524
7017.0,parking1,42,347,12.103746397694524
7018.0,parking1,42,347,12.103746397694524
7019.0,parking1,42,347,12.103746397694524
7020.0,parking1,42,347,12.103746397694524
7021.0,parking1,42,347,12.103746397694524
7022.0,parking1,42,347,12.103746397694524
7023.0,parking1,42,347,12.103746397694524
7024.0,parking1,42,347,12.103746397694524
7025.0,parking1,42,347,12.103746397694524
7026.0,parking1,42,347,12.103746397694524
7027.0,parking1,42,347,12.103746397694524
7028.0,parking1,42,347,12.103746397694524
7029.0,parking1,42,347,12.103746397694524
7030.0,parking1,42,347,12.103746397694524
7031.0,parking1,42,347,12.103746397694524
7032.0,parking1,42,347,12.103746397694524
7033.0,parking1,42,347,12.103746397694524
7034.0,parking1,42,347,12.103746397694524
7035.0,parking1,42,347,12.103746397694524
7036.0,parking1,42,347,12.103746397694524
7037.0,parking1,42,347,12.103746397694524
7038.0,parking1,42,347,12.103746397694524
7039.0,parking1,42,347,12.103746397694524
7040.0,parking1,42,347,12.103746397694524
7041.0,parking1,42,347,12.103746397694524
7042.0,parking1,42,347,12.103746397694524
7043.0,parking1,42,347,12.103746397694524
7044.0,parking1,42,347,12.103746397694524
7045.0,parking1,42,347,12.103746397694524
7046.0,parking1,42,347,12.103746397694524
7047.0,parking1,42,347,12.103746397694524
7048.0,parking1,42,347,12.103746397694524
7049.0,parking1,42,347,12.103746397694524
7050.0,parking1,42,347,12.103746397694524
7051.0,parking1,42,347,12.103746397694524
7052.0,parking1,42,347,12.103746397694524
7053.0,parking1,42,347,12.103746397694524
7054.0,parking1,42,347,12.103746397694524
7055.0,parking1,42,347,12.103746397694524
7056.0,parking1,42,347,12.103746397694524
7057.0,parking1,42,347,12.103746397694524
7058.0,parking1,42,347,12.103746397694524
7059.0,parking1,42,347,12.103746397694524
7060.0,parking1,42,347,12.103746397694524
7061.0,parking1,42,347,12.103746397694524
7062.0,parking1,42,347,12.103746397694524
7063.0,parking1,42,347,12.103746397694524
7064.0,parking1,42,347,12.103746397694524
7065.0,parking1,42,347,12.103746397694524
7066.0,parking1,42,347,12.103746397694524
7067.0,parking1,42,347,12.103746397694524
7068.0,parking1,42,347,12.103746397694524
7069.0,parking1,42,347,12.103746397694524
7070.0,parking1,42,347,12.103746397694524
7071.0,parking1,42,347,12.103746397694524
7072.0,parking1,42,347,12.103746397694524
7073.0,parking1,42,347,12.103746397694524
7074.0,parking1,42,347,12.103746397694524
7075.0,parking1,42,347,12.103746397694524
7076.0,parking1,42,347,12.103746397694524
7077.0,parking1,42,347,12.103746397694524
7078.0,parking1,42,347,12.103746397694524
7079.0,parking1,42,347,12.103746397694524
7080.0,parking1,42,347,12.103746397694524
7081.0,parking1,42,347,12.103746397694524
7082.0,parking1,42,347,12.103746397694524
7083.0,parking1,42,347,12.103746397694524
7084.0,parking1,42,347,12.103746397694524
7085.0,parking1,42,347,12.103746397694524
7086.0,parking1,42,347,12.103746397694524
7087.0,parking1,42,347,12.103746397694524
7088.0,parking1,42,347,12.103746397694524
7089.0,parking1,42,347,12.103746397694524
7090.0,parking1,42,347,12.103746397694524
7091.0,parking1,42,347,12.103746397694524
7092.0,parking1,42,347,12.103746397694524
7093.0,parking1,42,347,12.103746397694524
7094.0,parking1,42,347,12.103746397694524
7095.0,parking1,42,347,12.103746397694524
7096.0,parking1,42,347,12.103746397694524
7097.0,parking1,42,347,12.103746397694524
7098.0,parking1,42,347,12.103746397694524
7099.0,parking1,42,347,12.103746397694524
7100.0,parking1,42,347,12.103746397694524
7101.0,parking1,42,347,12.103746397694524
7102.0,parking1,42,347,12.103746397694524
7103.0,parking1,42,347,12.103746397694524
7104.0,parking1,42,347,12.103746397694524
7105.0,parking1,42,347,12.103746397694524
7106.0,parking1,42,347,12.103746397694524
7107.0,parking1,42,347,12.103746397694524
7108.0,parking1,42,347,12.103746397694524
7109.0,parking1,42,347,12.103746397694524
7110.0,parking1,42,347,12.103746397694524
7111.0,parking1,42,347,12.103746397694524
7112.0,parking1,42,347,12.103746397694524
7113.0,parking1,42,347,12.103746397694524
7114.0,parking1,42,347,12.103746397694524
7115.0,parking1,42,347,12.103746397694524
7116.0,parking1,42,347,12.103746397694524
7117.0,parking1,42,347,12.103746397694524
7118.0,parking1,42,347,12.103746397694524
7119.0,parking1,42,347,12.103746397694524
7120.0,parking1,42,347,12.103746397694524
7121.0,parking1,42,347,12.103746397694524
7122.0,parking1,42,347,12.103746397694524
7123.0,parking1,42,347,12.103746397694524
7124.0,parking1,42,347,12.103746397694524
7125.0,parking1,42,347,12.103746397694524
7126.0,parking1,42,347,12.103746397694524
7127.0,parking1,42,347,12.103746397694524
7128.0,parking1,42,347,12.103746397694524
7129.0,parking1,42,347,12.103746397694524
7130.0,parking1,42,347,12.103746397694524
7131.0,parking1,42,347,12.103746397694524
